customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,AverageDataUsage(GB),NumberofDevicesConnected,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerSatisfactionScore,AdjustedCustomerSatisfactionScore,ComplaintsReceived,ContractRenewalDate,DataOverageFees,CustomerLifetimeValue,LastContactDate,PromotionReceived,ContractRenewalYear,ContractRenewalMonth,ContractRenewalDay,LastContactYear,LastContactMonth,LastContactDay,ChurnRiskScore,MonthlyRevenue,TenureCategory,MonthlyChargesCategory,CustomerSatisfactionCategory,MonthlyCharges_DataUsage
4872-VXRIL,Male,0,No,No,56,Yes,Yes,DSL,522,8,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),64.65,3665.55,No,72.83992461,80.77480518518863,13.092781784889622,2024-04-12,15.038207855174331,1810.2000000000005,2023-08-19,No,2024,4,12,2023,8,19,115.75,79.68820785517434,Long-term,Medium,Medium,33747.3
9140-CZQZZ,Female,0,Yes,No,68,Yes,No,DSL,6,6,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.6,5515.8,No,74.45866410070187,82.57752540142751,19.92838206,2024-08-07,0.0,2706.4,2023-06-20,No,2024,8,7,2023,6,20,122.53,79.6,Long-term,High,Medium,477.59999999999997
3423-HHXAO,Female,0,Yes,Yes,14,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.5,272,No,52.16151302384306,67.58239424518376,10.617646009205464,2024-02-24,0.0,136.5,2023-09-04,No,2024,2,24,2023,9,4,55.54,19.5,Mid-term,Low,Medium,0.0
9938-TKDGL,Male,0,Yes,Yes,68,Yes,No,Fiber optic,556,2,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.55,6668,No,85.80978656774315,83.34176417244898,8.916341054217693,2024-12-25,43.87548897715811,3384.7,2023-06-27,No,2024,12,25,2023,6,27,144.89,143.42548897715812,Long-term,High,High,55349.799999999996
0531-ZZJWQ,Male,1,Yes,No,55,Yes,Yes,Fiber optic,941,3,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.0,4052.4,No,78.58009417,78.44740951175251,8.703890934979537,2023-10-23,22.97317509406072,2035.0,2023-08-16,No,2023,10,23,2023,8,16,124.88,96.97317509406072,Long-term,High,High,69634.0
6537-QLGEX,Female,0,No,No,16,No,No phone service,DSL,681,9,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,38.9,664.4,No,59.42907346583674,60.921924421226095,10.62192383453857,2023-10-20,37.05934998082418,311.2,2023-09-12,No,2023,10,20,2023,9,12,64.81,75.95934998082419,Mid-term,Medium,Medium,26490.899999999998
2688-BHGOG,Male,1,No,No,9,Yes,No,Fiber optic,19,1,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.55,718.55,No,46.93622805326237,71.39614989220499,5.858531198258005,2023-10-16,0.0,357.975,2023-09-02,Yes,2023,10,16,2023,9,2,50.08,79.55,Short-term,High,Low,1511.45
7683-CBDKJ,Male,0,Yes,Yes,14,Yes,No,DSL,901,8,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,65.45,937.6,Yes,67.82643131377853,54.97788309417778,26.690324100412862,2023-10-03,34.12600480491788,458.15,2023-09-04,Yes,2023,10,3,2023,9,4,55.14,99.57600480491789,Mid-term,Medium,Medium,58970.450000000004
0946-CLJTI,Male,1,Yes,No,58,Yes,Yes,Fiber optic,869,9,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,5812.6,Yes,63.31084429,55.374120028203805,31.99502379621926,2023-10-10,37.30129838150887,2862.3,2023-09-02,Yes,2023,10,10,2023,9,2,89.32,136.0012983815089,Long-term,High,Medium,85770.3
3160-TYXLT,Male,0,No,No,53,No,No phone service,DSL,316,2,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.3,2546.85,No,71.69710685579534,75.86394466578356,10.600992793730276,2023-10-17,33.01436692516394,1226.9499999999998,2023-08-19,No,2023,10,17,2023,8,19,114.1,79.31436692516394,Long-term,Medium,Medium,14630.8
1325-USMEC,Male,0,Yes,No,70,Yes,Yes,Fiber optic,306,6,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),99.35,6944.5,No,64.55325008266651,98.87687657,12.25406168,2025-04-27,27.16249477210664,3477.25,2023-09-01,Yes,2025,4,27,2023,9,1,122.3,126.51249477210663,Long-term,High,Medium,30401.1
0916-QOFDP,Female,1,Yes,Yes,14,Yes,Yes,Fiber optic,979,6,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.8,1346.3,No,39.88814708882485,85.56553124533758,11.04843031787244,2023-10-01,21.036907775221877,670.6,2023-09-13,Yes,2023,10,1,2023,9,13,42.84,116.83690777522187,Mid-term,High,Low,93788.2
0628-CNQRM,Male,0,Yes,Yes,22,Yes,No,DSL,925,8,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),67.5,1544.05,Yes,64.17479592548263,56.42301235011176,38.537744446608805,2024-03-17,40.74325323652808,742.5,2023-09-02,Yes,2024,3,17,2023,9,2,47.64,108.24325323652809,Mid-term,Medium,Medium,62437.5
5606-AMZBO,Female,0,Yes,No,10,Yes,Yes,Fiber optic,370,10,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.15,765.15,No,65.41571333,66.64518430900108,12.287709670023906,2023-10-20,19.050897200127448,390.75,2023-09-02,Yes,2023,10,20,2023,9,2,63.13,97.20089720012746,Short-term,High,Medium,28915.500000000004
6199-IPCAO,Female,0,Yes,Yes,29,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.1,692.55,No,79.50491537161088,84.86036289417638,12.168738046742677,2024-09-03,0.0,378.4500000000001,2023-07-18,No,2024,9,3,2023,7,18,96.34,26.1,Mid-term,Low,High,0.0
7665-TOALD,Female,0,No,No,1,Yes,No,Fiber optic,473,3,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,59.527004880834255,33.05744104004923,34.58353236294509,2023-10-03,19.333312905973067,34.8,2023-09-13,Yes,2023,10,3,2023,9,13,25.94,88.93331290597305,Short-term,Medium,Medium,32920.799999999996
0112-QWPNC,Male,0,Yes,No,49,Yes,Yes,DSL,862,5,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,84.35,4059.35,Yes,95.1801201,60.06606541032628,32.73763265,2024-03-25,35.01320679817816,2066.575,2023-08-30,No,2024,3,25,2023,8,30,111.44,119.36320679817815,Long-term,High,High,72709.7
0324-BRPCJ,Female,1,Yes,No,68,Yes,Yes,Fiber optic,610,8,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,6851.65,Yes,41.32539174022365,44.30301037074268,33.62795087741161,2023-10-07,39.88313068516116,3406.8,2023-09-02,Yes,2023,10,7,2023,9,2,75.7,140.08313068516117,Long-term,High,Low,61122.0
2777-PHDEI,Female,0,No,No,1,Yes,No,Fiber optic,87,1,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.05,78.05,Yes,89.66751246703936,46.42172066558733,37.19977020714315,2023-10-04,0.0,39.025,2023-09-11,No,2023,10,4,2023,9,11,53.47,78.05,Short-term,High,High,6790.349999999999
5640-CAXOA,Female,0,No,No,30,No,No phone service,DSL,843,5,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),40.35,1187.05,No,66.63521543682843,64.52696011061634,1.140516588767781,2024-02-18,12.397732034452332,605.25,2023-08-31,No,2024,2,18,2023,8,31,95.49,52.74773203445233,Mid-term,Medium,Medium,34015.05
2235-EZAIK,Female,0,Yes,No,72,Yes,Yes,DSL,848,8,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.2,5401.9,No,82.89377308515334,90.82691053887072,13.184350791977016,2024-08-12,15.238949719766964,2851.2000000000003,2023-07-13,No,2024,8,12,2023,7,13,141.71,94.43894971976697,Long-term,High,High,67161.6
3847-BAERP,Female,0,No,No,10,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.9,247,No,71.19702226,75.28875348182122,6.644925771687732,2023-10-15,0.0,104.5,2023-07-24,No,2023,10,15,2023,7,24,74.55,20.9,Short-term,Low,Medium,0.0
1196-AMORA,Male,0,No,No,7,Yes,Yes,Fiber optic,202,6,No,No,No,No,No,No,Month-to-month,No,Electronic check,73.6,520,Yes,87.09333304038203,76.37881752260199,35.37813397,2023-10-03,0.0,257.6,2023-09-02,No,2023,10,3,2023,9,2,58.72,73.6,Short-term,High,High,14867.199999999999
4282-YMKNA,Female,0,No,No,9,Yes,Yes,Fiber optic,492,4,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,706.6,Yes,64.18957053170783,53.01873380721012,32.83380190558829,2023-10-26,11.799872849416976,336.375,2023-08-30,Yes,2023,10,26,2023,8,30,40.36,86.54987284941697,Short-term,High,Medium,36777.0
1453-RZFON,Female,0,No,Yes,1,Yes,No,DSL,127,9,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,49.9,49.9,No,53.520693622332814,79.06363811260829,4.520804184980211,2023-10-23,0.0,24.95,2023-09-04,No,2023,10,23,2023,9,4,50.0,49.9,Short-term,Medium,Medium,6337.3
8263-OKETD,Female,0,No,No,20,Yes,Yes,DSL,311,3,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),68.9,1370.35,No,91.30756430906597,93.25796648,4.477740860725019,2023-10-14,23.652745838002083,689.0,2023-06-28,No,2023,10,14,2023,6,28,106.83,92.5527458380021,Mid-term,Medium,High,21427.9
0670-KDOMA,Female,0,No,No,1,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,No,68.29779031176788,67.12836431,12.167708052362649,2023-10-20,0.0,10.125,2023-09-12,No,2023,10,20,2023,9,12,57.13,20.25,Short-term,Low,Medium,0.0
2476-YGEFM,Female,0,No,No,29,Yes,Yes,Fiber optic,501,1,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),76.0,2215.25,No,73.32337710436316,66.02881814887009,8.887125363875736,2023-10-19,47.15438199382263,1102.0,2023-07-27,No,2023,10,19,2023,7,27,93.44,123.15438199382262,Mid-term,High,Medium,38076.0
8687-BAFGU,Male,0,No,No,1,Yes,No,Fiber optic,688,6,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.0,74,No,88.52127871067192,74.16400673653995,1.590156080072946,2023-10-14,23.278860189433814,37.0,2023-06-19,No,2023,10,14,2023,6,19,87.93,97.27886018943381,Short-term,High,High,50912.0
0641-EVBOJ,Male,0,No,No,3,Yes,No,Fiber optic,696,8,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,82.3,214.4,No,54.52067136858348,90.38378851019316,12.390189075961416,2023-09-30,28.61347735757944,123.45,2023-09-10,Yes,2023,9,30,2023,9,10,45.13,110.91347735757944,Short-term,High,Medium,57280.799999999996
0829-XXPLX,Female,0,No,No,20,Yes,No,Fiber optic,646,5,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.4,1871.15,No,78.93236346458886,64.80653924523158,2.801959346005863,2023-10-18,10.547296590427244,894.0,2023-07-25,No,2023,10,18,2023,7,25,96.13,99.94729659042724,Mid-term,High,High,57752.4
9974-JFBHQ,Male,0,No,Yes,64,Yes,No,Fiber optic,715,10,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.15,6171.2,No,61.15157865305664,51.67844401889431,10.699106792591056,2023-10-13,13.263948800193536,3172.8,2023-09-12,Yes,2023,10,13,2023,9,12,114.45,112.41394880019354,Long-term,High,Medium,70892.25
5356-RHIPP,Male,0,No,No,1,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,Yes,68.01745966533443,46.13677524552824,35.34321109795042,2023-10-01,0.0,10.1,2023-09-10,No,2023,10,1,2023,9,10,33.67,20.2,Short-term,Low,Medium,0.0
6624-JDRDS,Female,0,No,No,6,No,No phone service,DSL,274,8,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.45,161.45,No,71.08418448076434,75.48841141591001,11.19249462836527,2023-10-14,0.0,88.35,2023-08-07,No,2023,10,14,2023,8,7,65.89,29.45,Short-term,Low,Medium,8069.3
0608-JDVEC,Male,0,Yes,No,50,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.8,1013.2,No,47.49667207829596,85.51740799910921,14.427885408475223,2025-05-22,0.0,495.0,2023-08-30,No,2025,5,22,2023,8,30,83.07,19.8,Long-term,Low,Low,0.0
9780-FKVVF,Male,0,No,No,6,Yes,No,DSL,890,6,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.15,336.7,No,58.31744435769348,92.00261749738829,18.90842393233426,2023-10-15,27.055934272064903,177.45,2023-09-03,Yes,2023,10,15,2023,9,3,45.41,86.2059342720649,Short-term,Medium,Medium,52643.5
1919-RTPQD,Male,0,Yes,Yes,7,Yes,No,DSL,434,8,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.75,333.65,No,90.26609338619708,75.36838637914602,3.176618370497292,2023-10-10,31.92580810912088,156.625,2023-07-24,No,2023,10,10,2023,7,24,94.09,76.67580810912088,Short-term,Medium,High,19421.5
5214-NLTIT,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,432,2,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),90.8,6511.8,No,83.29286782877193,75.88573392883998,9.737630719684752,2024-08-21,16.985887435853183,3268.8,2023-07-14,No,2024,8,21,2023,7,14,145.56,107.78588743585318,Long-term,High,High,39225.6
3345-PBBFH,Male,0,Yes,No,8,Yes,No,DSL,29,2,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.55,393.45,No,69.06040634009148,91.53900734255748,8.618323524778914,2023-10-16,0.0,198.2,2023-09-13,No,2023,10,16,2023,9,13,68.44,49.55,Short-term,Medium,Medium,1436.9499999999998
5055-BRMNE,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,418,5,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),106.7,7009.5,No,73.64685188,61.302583,12.168748429804811,2024-12-09,36.55297899410901,3574.4500000000003,2023-07-17,No,2024,12,9,2023,7,17,128.48,143.25297899410901,Long-term,High,Medium,44600.6
9189-JWSHV,Female,1,Yes,No,24,Yes,Yes,Fiber optic,621,8,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.55,2264.05,Yes,65.58636241545314,27.94705627244094,24.591744518679697,2023-10-20,48.612108945216,1122.6,2023-09-07,Yes,2023,10,20,2023,9,7,64.99,142.162108945216,Mid-term,High,Medium,58094.549999999996
2190-PHBHR,Female,0,Yes,No,72,Yes,Yes,Fiber optic,589,3,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),94.45,6921.7,No,90.34875078741972,76.11479225,11.078343854668091,2025-04-01,12.016670944088368,3400.2000000000003,2023-08-26,No,2025,4,1,2023,8,26,151.27,106.46667094408838,Long-term,High,High,55631.05
2650-GYRYL,Male,0,Yes,Yes,33,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.45,600.25,No,66.99471133308754,81.90423889925057,8.237268786,2024-03-18,0.0,320.925,2023-09-06,No,2024,3,18,2023,9,6,91.76,19.45,Mid-term,Low,Medium,0.0
0746-JTRFU,Male,0,No,No,2,No,No phone service,DSL,509,2,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.05,56.35,Yes,73.47763138202272,63.897641339463554,22.4886737382986,2023-10-04,33.07524805244834,25.05,2023-08-31,No,2023,10,4,2023,8,31,52.99,58.12524805244834,Short-term,Low,Medium,12750.45
5208-FVQKB,Male,0,Yes,No,70,Yes,No,DSL,70,9,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,67.95,4664.15,No,87.19045216213098,84.49218721285034,7.795489056945723,2025-03-14,0.0,2378.25,2023-08-07,No,2025,3,14,2023,8,7,149.39,67.95,Long-term,Medium,High,4756.5
7184-LRUUR,Female,0,No,No,22,Yes,No,DSL,34,2,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),65.25,1441.8,No,58.33942773,74.90193306809117,4.417745724079762,2024-03-05,0.0,717.75,2023-09-11,Yes,2024,3,5,2023,9,11,75.92,65.25,Mid-term,Medium,Medium,2218.5
6627-CFOSN,Female,0,No,No,59,Yes,Yes,Fiber optic,675,10,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.45,5623.7,No,93.38183777,80.34441011705842,14.939307912032548,2023-10-28,12.775763436167336,2933.775,2023-08-03,No,2023,10,28,2023,8,3,137.44,112.22576343616734,Long-term,High,High,67128.75
3982-JGSFD,Male,0,No,No,36,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,695.85,No,47.04307885384935,55.11672647,12.296020907997647,2024-02-12,0.0,366.3,2023-09-05,No,2024,2,12,2023,9,5,70.75,20.35,Long-term,Low,Low,0.0
1574-DYCWE,Female,0,Yes,Yes,51,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1028.75,No,94.44463197,73.41751587666151,14.588840988975686,2024-07-17,0.0,508.725,2023-07-03,No,2024,7,17,2023,7,3,130.86,19.95,Long-term,Low,High,0.0
7247-XOZPB,Male,0,Yes,No,53,Yes,Yes,DSL,414,8,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),77.4,4155.95,No,64.40986624072038,84.53508712554468,8.448019317622432,2024-03-03,23.63834285742233,2051.1000000000004,2023-09-02,Yes,2024,3,3,2023,9,2,108.96,101.03834285742234,Long-term,High,Medium,32043.600000000002
2466-FCCPT,Female,0,Yes,Yes,20,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.7,395.6,No,66.35951878262077,70.17705966,6.715822656527848,2024-02-28,0.0,197.0,2023-08-30,No,2024,2,28,2023,8,30,79.64,19.7,Mid-term,Low,Medium,0.0
6211-WWLTF,Male,0,Yes,No,63,Yes,No,Fiber optic,554,3,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),99.7,6330.4,No,41.649847432255854,80.58984221589597,4.608424667,2025-04-27,26.26362149437889,3140.55,2023-08-31,Yes,2025,4,27,2023,8,31,100.04,125.96362149437888,Long-term,High,Low,55233.8
4826-TZEVA,Female,0,No,No,40,Yes,No,Fiber optic,903,9,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.8,2971.7,No,63.17807923933461,84.46872500802698,11.794587918703298,2023-10-27,15.731258348105644,1496.0,2023-08-31,Yes,2023,10,27,2023,8,31,91.38,90.53125834810564,Long-term,High,Medium,67544.4
6016-NXBNJ,Male,0,No,No,35,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.15,638,No,54.402902034596735,76.57450799142235,4.801033877358827,2024-02-20,0.0,335.125,2023-09-12,No,2024,2,20,2023,9,12,84.6,19.15,Mid-term,Low,Medium,0.0
9138-EFSMO,Male,0,Yes,Yes,26,Yes,No,Fiber optic,767,8,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),78.95,2034.25,No,60.88530481939791,81.70463770996571,19.24331534483275,2024-02-11,21.734136857640397,1026.35,2023-09-01,Yes,2024,2,11,2023,9,1,67.64,100.6841368576404,Mid-term,High,Medium,60554.65
0576-WNXXC,Male,1,Yes,No,27,Yes,Yes,Fiber optic,882,9,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.55,2510.2,Yes,67.94033551,36.547903291913975,30.78549325321915,2023-10-22,31.01881229423573,1289.925,2023-09-11,Yes,2023,10,22,2023,9,11,64.15,126.56881229423573,Mid-term,High,Medium,84275.09999999999
4632-XJMEX,Male,0,No,Yes,53,Yes,No,DSL,906,7,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),62.85,3419.5,No,84.36687421709358,70.37267434715388,3.4617870945327978,2024-04-16,37.91331142,1665.525,2023-07-16,No,2024,4,16,2023,7,16,133.91,100.76331142000001,Long-term,Medium,High,56942.1
8910-LEDAG,Male,1,Yes,No,34,Yes,No,Fiber optic,703,2,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.55,2427.35,No,73.11405027100939,77.93388720303953,11.36830059606251,2023-10-12,46.01056444808282,1216.35,2023-07-21,No,2023,10,12,2023,7,21,95.75,117.56056444808281,Mid-term,High,Medium,50299.65
3452-GWUIN,Female,1,Yes,No,19,Yes,Yes,Fiber optic,471,10,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.95,1760.25,No,74.61514980101671,86.10216169589222,17.83427353606893,2023-09-30,41.68764779206704,902.025,2023-08-20,No,2023,9,30,2023,8,20,75.78,136.63764779206704,Mid-term,High,Medium,44721.450000000004
2716-GFZOR,Male,0,Yes,No,43,Yes,No,Fiber optic,819,5,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.1,3551.65,No,53.56720916731656,81.56972960968434,12.995448796319046,2023-10-26,37.054442714908966,1851.15,2023-09-11,Yes,2023,10,26,2023,9,11,83.57,123.15444271490895,Long-term,High,Medium,70515.9
3724-UCSHY,Male,0,Yes,Yes,6,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,122.9,No,56.78868865595905,74.13468730436064,10.878368562458895,2023-10-02,0.0,58.650000000000006,2023-08-30,No,2023,10,2,2023,8,30,51.91,19.55,Short-term,Low,Medium,0.0
8626-XHBIE,Male,0,No,Yes,56,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1424.2,No,96.98087527526968,82.24216404290793,5.157581765190522,2024-07-18,0.0,694.4,2023-07-31,No,2024,7,18,2023,7,31,147.82,24.8,Long-term,Low,High,0.0
4628-CTTLA,Male,0,No,No,57,No,No phone service,DSL,260,3,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.3,2111.45,Yes,58.97198448,39.96561096500496,30.34340354825269,2023-10-17,0.0,1120.05,2023-09-03,No,2023,10,17,2023,9,3,85.63,39.3,Long-term,Medium,Medium,10218.0
3192-LNKRK,Male,0,Yes,Yes,34,Yes,No,Fiber optic,387,8,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.05,2909.95,No,94.84312378085944,87.14609790636618,3.0911540571614804,2023-10-12,10.044483767847495,1428.85,2023-07-28,No,2023,10,12,2023,7,28,125.75,94.09448376784749,Mid-term,High,High,32527.35
4439-YRNVD,Female,0,No,No,10,No,No phone service,DSL,74,6,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,36.25,374,No,66.35408202,59.50058721422522,13.85025054458793,2023-10-10,0.0,181.25,2023-09-13,No,2023,10,10,2023,9,13,62.5,36.25,Short-term,Medium,Medium,2682.5
2876-VBBBL,Female,0,No,No,1,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,Yes,70.03431904215256,46.68647700912151,27.28044973243372,2023-10-01,0.0,10.125,2023-09-06,No,2023,10,1,2023,9,6,43.75,20.25,Short-term,Low,Medium,0.0
6834-NXDCA,Female,0,No,No,13,No,No phone service,DSL,271,2,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.9,300.8,Yes,86.05547740344895,64.16411791700293,34.12926334913855,2023-10-15,0.0,155.35,2023-09-11,No,2023,10,15,2023,9,11,64.93,23.9,Mid-term,Low,High,6476.9
2208-UGTGR,Male,0,No,No,56,Yes,Yes,Fiber optic,186,10,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.6,5581.05,No,89.07838632907985,91.59074064955898,17.53073620387473,2023-10-11,0.0,2760.8,2023-07-20,No,2023,10,11,2023,7,20,127.55,98.6,Long-term,High,High,18339.6
3005-TYFRD,Female,0,Yes,No,55,Yes,Yes,Fiber optic,888,7,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.65,5676.65,No,68.33781159581369,76.63745261318928,7.805750047609143,2023-10-07,33.73845530818895,2850.375,2023-08-30,Yes,2023,10,7,2023,8,30,115.53,137.38845530818895,Long-term,High,Medium,92041.20000000001
